" Sunday - September 7 at  5am  Temperature: 51 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: S 2mph Sky Cover (%): 26%","Precipitation Potential (%): 0%","Relative Humidity (%): 78% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  6am  Temperature: 50 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: SW 2mph Sky Cover (%): 16%","Precipitation Potential (%): 0%","Relative Humidity (%): 81% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  7am  Temperature: 50 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: SW 2mph Sky Cover (%): 26%","Precipitation Potential (%): 0%","Relative Humidity (%): 81% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  8am  Temperature: 51 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: W 3mph Sky Cover (%): 33%","Precipitation Potential (%): 0%","Relative Humidity (%): 79% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  9am  Temperature: 55 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: NW 3mph Sky Cover (%): 29%","Precipitation Potential (%): 0%","Relative Humidity (%): 70% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  10am  Temperature: 60 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: NW 5mph Sky Cover (%): 43%","Precipitation Potential (%): 0%","Relative Humidity (%): 59% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  11am  Temperature: 64 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: NW 6mph Sky Cover (%): 35%","Precipitation Potential (%): 0%","Relative Humidity (%): 50% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  12pm  Temperature: 66 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: NW 7mph Sky Cover (%): 39%","Precipitation Potential (%): 0%","Relative Humidity (%): 46% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  1pm  Temperature: 68 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: NW 7mph Sky Cover (%): 39%","Precipitation Potential (%): 0%","Relative Humidity (%): 41% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  2pm  Temperature: 69 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: NW 8mph Sky Cover (%): 35%","Precipitation Potential (%): 0%","Relative Humidity (%): 39% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  3pm  Temperature: 69 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: NW 8mph Sky Cover (%): 31%","Precipitation Potential (%): 0%","Relative Humidity (%): 38% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  4pm  Temperature: 70 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: NW 8mph Sky Cover (%): 24%","Precipitation Potential (%): 0%","Relative Humidity (%): 37% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  5pm  Temperature: 70 ,deg;F","Dewpoint: 42 ,deg;F","Heat Index: N/A","Surface Wind: NW 8mph Sky Cover (%): 22%","Precipitation Potential (%): 0%","Relative Humidity (%): 37% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  6pm  Temperature: 69 ,deg;F","Dewpoint: 42 ,deg;F","Heat Index: N/A","Surface Wind: NW 7mph Sky Cover (%): 19%","Precipitation Potential (%): 0%","Relative Humidity (%): 38% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  7pm  Temperature: 67 ,deg;F","Dewpoint: 42 ,deg;F","Heat Index: N/A","Surface Wind: NW 6mph Sky Cover (%): 11%","Precipitation Potential (%): 0%","Relative Humidity (%): 40% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  8pm  Temperature: 64 ,deg;F","Dewpoint: 42 ,deg;F","Heat Index: N/A","Surface Wind: NW 6mph Sky Cover (%): 12%","Precipitation Potential (%): 0%","Relative Humidity (%): 45% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  9pm  Temperature: 61 ,deg;F","Dewpoint: 42 ,deg;F","Heat Index: N/A","Surface Wind: N 5mph Sky Cover (%): 12%","Precipitation Potential (%): 0%","Relative Humidity (%): 49% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  10pm  Temperature: 59 ,deg;F","Dewpoint: 42 ,deg;F","Heat Index: N/A","Surface Wind: N 3mph Sky Cover (%): 12%","Precipitation Potential (%): 0%","Relative Humidity (%): 54% Rain: <10%","Thunder: <10%"
" Sunday - September 7 at  11pm  Temperature: 57 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 11%","Precipitation Potential (%): 0%","Relative Humidity (%): 60% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  12am  Temperature: 55 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 8%","Precipitation Potential (%): 0%","Relative Humidity (%): 65% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  1am  Temperature: 53 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 71% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  2am  Temperature: 52 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 3%","Precipitation Potential (%): 0%","Relative Humidity (%): 73% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  3am  Temperature: 51 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 77% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  4am  Temperature: 50 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 78% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  5am  Temperature: 49 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 1%","Precipitation Potential (%): 0%","Relative Humidity (%): 81% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  6am  Temperature: 48 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 1%","Precipitation Potential (%): 0%","Relative Humidity (%): 85% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  7am  Temperature: 47 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 88% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  8am  Temperature: 48 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 84% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  9am  Temperature: 53 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 3%","Precipitation Potential (%): 0%","Relative Humidity (%): 72% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  10am  Temperature: 59 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 3%","Precipitation Potential (%): 0%","Relative Humidity (%): 60% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  11am  Temperature: 65 ,deg;F","Dewpoint: 46 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 4%","Precipitation Potential (%): 0%","Relative Humidity (%): 50% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  12pm  Temperature: 68 ,deg;F","Dewpoint: 46 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 5%","Precipitation Potential (%): 0%","Relative Humidity (%): 45% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  1pm  Temperature: 70 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 41% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  2pm  Temperature: 71 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 38% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  3pm  Temperature: 72 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 35% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  4pm  Temperature: 73 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 34% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  5pm  Temperature: 73 ,deg;F","Dewpoint: 43 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 5%","Precipitation Potential (%): 0%","Relative Humidity (%): 34% Rain: <10%","Thunder: <10%"
